	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型(默认:普通;1:限时选项;2:选择UI框;3:选择图片;4:CG区域选项;5:单选)	特殊选项(addjump:延时添加选项;deljump:延时删除选项;image;图片选择;cg;CG区域选择)	插入图片	插入图片1	插入图片2	插入图片3	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
2003012		7	{}		100		四糸乃羞红了脸，用手捂着肚子不说话。	1	{}				{}				2003013-2003014-2003015	5	1									{}											{}											{}												{}																	{}	{}										
2003013		7	{}		100		「带四糸乃去豪华餐厅」	1	{}				{}				2003016	1	1									{}											{}											{}												{}																	{}	{}										
2003014		7	{}		100		「带四糸乃去面包店」	1	{}				{}				2003016	1	1									{}											{}											{}												{}																	{}	{}										
2003015		7	{}		100		「带四糸乃回家」	1	{}				{}				2003017	1	1									{}											{}											{}												{}																	{}	{}										
2003016		7	{}		100		附近的商店因为昨天的事件都临时歇业了。	1	{}				{}				2003017		1			id_pose_3		id_look_8				{}											{}											{}												{}																	{}	{}										
2003017		7	{}		100	1	「没办法了……那个……四糸乃，去我家吧，我做料理给你吃。」	1	{}				{}				2003018		1									{}											{}											{}							scene/bg/bg_keting.png					{}																	{}	{}										
2003018		7	{}		100	1	「附近商店都临时歇业了啊，去我家吧四糸乃。」	1	{}				{}				2003019		1									{}											{}											{}												{}																	{}	{}										
2003019		7	{}		100		四糸乃好奇地睁大眼睛，轻轻点头。	1	{}				{}				2003020		1			id_pose_3		id_look_6				{}											{}											{}												{}																	{}	{}										
2003020		7	{}		100		回到家，我换下被淋湿的衣服，简单浏览了一下冰箱里的食材。	1	{}				{}				2003021		1									{}											{}											{}												{}																	{}	{}										
2003021		7	{}		100	1	「四糸乃，稍等一会儿。我做亲子盖饭给你吃。」	1	{}				{}				2003022		1									{}											{}											{}												{}																	{}	{}										
2003022		7	{}		100	1	「感觉怎么样？」	1	{}				{}				2003023		1									{}											{}											{}												{}																	{}	{}										
2003023		7	{}		100	四糸乃	「超……好……吃！」	1	{}				{}				2003024		1									{}											{}											{}												{}																	{}	{}										
2003024		7	{}		100	1	「嗯！四糸乃喜欢的话，就再好不过了呢。」	1	{}				{}				2003025		1									{}											{}											{}												{}																	{}	{}										
2003025		7	{}		100	五河琴里	「我需要一些关于精灵的情报，帮我问四糸乃几个问题。」	1	{}				{}				2003026-2003027	5	1									{}											{}											{}				effect/dianhua/dianhua	dianhua							{}																	{}	{}										
2003026		7	{}		100		询问四糸乃的手偶	1	{}				{}				2003028	1	1									{}											{}											{}												{}																	{}	{}										
2003027		7	{}		100		询问AST对四糸乃的攻击	1	{}				{}				2003034	1	1									{}											{}											{}												{}																	{}	{}										
2003028		7	{}		100	1	「那个……四糸乃，你好像很珍惜那个叫做四糸奈的手偶呢，它很重要吗？」	1	{}				{}				2003029		1			id_pose_3		id_look_3				{}											{}											{}												{}																	{}	{}										
2003029		7	{}		100	四糸乃	「四糸奈……是我的朋友……我的英雄。」	1	{}				{}				2003030		1									{}											{}											{}												{}																	{}	{}										
2003030		7	{}		100	1	「英雄？」	1	{}				{}				2003031		1									{}											{}											{}												{}																	{}	{}										
2003031		7	{}		100	四糸乃	「四糸奈……是理想中的自己，强壮又帅气，不像我……软弱……胆怯，优柔寡断。」	1	{}				{}				2003032		1									{}											{}											{}												{}																	{}	{}										
2003032		7	{}		100	1	「唔，是这样吗？可是我的话，比较喜欢现在的四糸乃哦。」	1	{}				{}				2003033		1									{}											{}											{}												{}																	{}	{}										
2003033		7	{}		100	四糸乃	「哎……？第一次……有人这么说……」	1	{}				{}				2003034		1			id_pose_3		id_look_2				{}											{}											{}												{}																	{}	{}										
2003034		7	{}		100	1	「那，四糸乃，为什么你被AST攻击的时候不反击？」	1	{}				{}				2003035		1									{}											{}											{}												{}																	{}	{}										
2003035		7	{}		100	四糸乃	「我讨厌痛……讨厌恐怖的东西……所以别人也一定不喜欢。」	1	{}				{}				2003036		1									{}											{}											{}												{}																	{}	{}										
2003036		7	{}		100	1	「……原来是因为这种理由吗？四糸乃，真的很温柔呢……」	1	{}				{}				2003037		1									{}											{}											{}												{}																	{}	{}										
2003037		7	{}		100		四糸乃拥有宛如圣人的慈悲，却一丝一毫也不施舍给自己。	1	{}				{}				2003038		1									{}											{}											{}												{}																	{}	{}										
2003038		7	{}		100	1	「唔，是这样吗？可是我的话，比较喜欢现在的四糸乃哦。」	1	{}				{}				2003039		1									{}											{}											{}												{}																	{}	{}										
2003039		7	{}		100	四糸乃	「哎……？第一次……有人这么说……」	1	{}				{}				2003040-2003041-2003042	5	1									{}											{}											{}												{}																	{}	{}										
2003040		7	{}		100		不用担心，我一定帮你找回四糸奈的！	1	{}				{}				2003044	1	1									{}											{}											{}												{}																	{}	{}										
2003041		7	{}		100		如果可以，我想保护你。	1	{}				{}				2003044	1	1									{}											{}											{}												{}																	{}	{}										
2003042		7	{}		100		我觉得，四糸乃已经很棒了。	1	{}				{}				2003043	1	1									{}											{}											{}												{}																	{}	{}										
2003043		7	{}		100		似乎是第一次被人这样夸奖，四糸乃脸颊绯红，将头低了下去。	1	{}				{}				2003044		1			id_pose_4		id_look_6				{}											{}											{}												{}																	{}	{}										
2003044		7	{}		100	四糸乃	「谢……谢谢你。」	1	{}				{}				2003045		1									{}											{}											{}												{}																	{}	{}										
2003045		7	{}		100	五河琴里	「接吻接吻！别浪费这个好机会！」	1	{}				{}				2003046		1			id_pose_3		id_look_6				{}											{}											{}				effect/dianhua/dianhua	dianhua							{}																	{}	{}										
2003046		7	{}		100	1	「唔……之前不小心和你接吻的事情，我很抱歉。」	1	{}				{}				2003047		1									{}											{}											{}												{}																	{}	{}										
2003047		7	{}		100	四糸乃	「接吻？……是什么？」	1	{}				{}				2003048		1									{}											{}											{}												{}																	{}	{}										
2003048		7	{}		100	1	「就是……嘴唇和嘴唇碰在一起。」	1	{}				{}				2003049		1									{}											{}											{}												{}																	{}	{}										
2003049		7	{}		100		四糸乃好奇地把脸凑到我面前，仿佛下一秒就要吻上我的嘴唇。	1	{}				{}				2003050		1									{}											{}											{}												{}																	{}	{}										
2003050		7	{}		100	四糸乃	「这样？我……不太记得了。」	1	{}				{}				2003051		1									{}											{}											{}												{}																	{}	{}										
2003051		7	{}		100		就在这个瞬间，客厅门被撞开，十香僵直在门口。	1	{}				{}				2003052		10104	2	2	id_pose_1		id_look_7			2	{}	1.3										{}											{}												{}																	{}	{}										
2003052		7	{}		100	1	「咿——十、十香！你怎么来了？！」	1	{}				{}				2003053		1									{}											{}											{}												{}																	{}	{}										
2003053		7	{}		100	夜刀神十香	「你们在干什么？！」	1	{}				{}				2003054		1			id_pose_2		id_look_6				{}											{}											{}												{}																	{}	{}										
2003054		7	{}		100		感受到十香压迫的眼神，四糸乃抖了一下，迅速逃走了。	1	{}				{}				2003055		1			id_pose_1		id_look_6				{}											{}											{}												{}																	{}	{}										
2003055		7	{}		100	1	「十、十香……那个……不是这样的……你听我解释啊！」	1	{}				{}				2003056		1									{}											{}											{}												{}																	{}	{}										
2003056		7	{}		100	夜刀神十香	「什么嘛！什么嘛！呜呜呜——」	1	{}				{}				2003057		1									{}											{}											{}												{}																	{}	{}										
2003057		7	{}		100		十香摔门而出，我想追上去解释，但是被琴里拦住了。	1	{}				{}				2003058		1		2							{}											{}											{}				1	1							{}																	{}	{}										
2003058		7	{}		100	五河琴里	「我们已经确定手偶所在地了，快去把它找回来吧。」	1	{}				{}				2003059											{}											{}											{}				effect/dianhua/dianhua	dianhua							{}																	{}	{}										
2003059		7	{}		100	1	「可是，十香她……」	1	{}				{}				2003060											{}											{}											{}				1	1							{}																	{}	{}										
2003060		7	{}		100	五河琴里	「当务之急是找回玩偶，放心吧！我会安排令音开导十香。」	1	{}				{}				2003061											{}											{}											{}				effect/dianhua/dianhua	dianhua							{}																	{}	{}										
2003061		7	{}		100	1	「好的！十香你等我，我很快回来！」	1	{}				{}															{}											{}											{}				1	1							{}																	{}	{}										
		7	{}		100			1	{}				{}				2004001											{}											{}											{}												{}																	{}	{}										
2004001		7	{}		100		我按照琴里的指示出发寻找四糸奈，没想到竟然来到了鸢一折纸家楼下。	1	{}				{}				2004002											{}											{}											{}							scene/bg/bg_huanghunjiedao.png					{}																	{}	{}										
2004002		7	{}		100	1	「琴里，四糸奈真的是在鸢一家？她的性格……应该不会喜欢玩偶这类东西吧？」	1	{}				{}				2004003											{}											{}											{}												{}																	{}	{}										
2004003		7	{}		100	五河琴里	「情报准确无误哦。」	1	{}				{}				2004004											{}											{}											{}				effect/dianhua/dianhua	dianhua							{}																	{}	{}										
2004004		7	{}		100	1	「好吧，看来只能去找找看了。」	1	{}				{}				2004005											{}											{}											{}				1	1							{}																	{}	{}										
2004005		7	{}		100	1	「鸢一……抱歉打搅了，突然就说要来玩……哎？」	1	{}				{}				2004006											{}											{}											{}												{}																	{}	{}										
2004006		7	{}		100		万万没想到折纸以这种打扮出现在我面前。	1	{}				{}				2004007											{}											{}											{}												{}																	{}	{}										
2004007		7	{}		100		深蓝色的连衣裙，搭配着装饰荷叶边的白色围裙……头上还带着可爱的头饰。	1	{}				{}				2004008											{}											{}											{}												{}																	{}	{}										
2004008		7	{}		100		她现在全身上下都是完美的女仆装扮。	1	{}				{}				2004009											{}											{}											{}												{}																	{}	{}										
2004009		7	{}		100		眼前的人，和我认识的「永久冻土」鸢一完全不一样啊！	1	{}				{}				2004010											{}											{}											{}												{}																	{}	{}										
2004010		7	{}		100	鸢一折纸	「请进。」	1	{}				{}				2004011		10203	2		id_pose_1		id_look_3			2	{}	1.3										{}											{}							scene/bg/bg_zhezhijia.png					{}																	{}	{}										
2004011		7	{}		100	1	「那个……鸢一同学，你为什么会穿成这样？」	1	{}				{}				2004012		1									{}											{}											{}												{}																	{}	{}										
2004012		7	{}		100	鸢一折纸	「你不喜欢吗？」	1	{}				{}				2004013-2004014-2004015	5	1									{}											{}											{}												{}																	{}	{}										
2004013		7	{}		100		不喜欢……很难看啊！	1	{}				{}				2004016	1	1									{}											{}											{}												{}																	{}	{}										
2004014		7	{}		100		那个，感觉很一般呢……	1	{}				{}				2004016	1	1									{}											{}											{}												{}																	{}	{}										
2004015		7	{}		100		喜欢！折纸超棒！超可爱！	1	{}				{}				2004020	1	1									{}											{}											{}												{}																	{}	{}										
2004016		7	{}		100	鸢一折纸	「是吗？你觉得我穿什么好看？」	1	{}				{}				2004017		1			id_pose_2		id_look_3				{}											{}											{}												{}																	{}	{}										
2004017		7	{}		100	1	「啊哈哈……不用特别考虑我的感受啦。」	1	{}				{}				2004018		1									{}											{}											{}												{}																	{}	{}										
2004018		7	{}		100	鸢一折纸	「是吗？你认为我穿什么好看？」	1	{}				{}				2004019		1									{}											{}											{}												{}																	{}	{}										
2004019		7	{}		100	1	「只是觉得……在家穿成这样稍微有些繁琐……」	1	{}				{}				2004020		1									{}											{}											{}												{}																	{}	{}										
2004020		7	{}		100	鸢一折纸	「是么，原来你会这么觉得……坐下吧。」	1	{}				{}				2004021		1									{}											{}											{}												{}																	{}	{}										
2004021		7	{}		100		我在客厅矮桌前坐下，从进入折纸家开始，耳机里琴里的声音就中断了。	1	{}				{}				2004022		1			id_pose_1		id_look_3				{}											{}											{}												{}																	{}	{}										
2004022		7	{}		100		此时折纸突然将身体压向我，我拼命思考后挤出一个问题。	1	{}				{}				2004023		1									{}											{}											{}												{}																	{}	{}										
2004023		7	{}		100	1	「那个……鸢一，你很讨厌精灵吗？」	1	{}				{}				2004024		1									{}											{}											{}												{}																	{}	{}										
2004024		7	{}		100	鸢一折纸	「五年前，精灵将我的双亲夺走。」	1	{}				{}				2004025		1									{}											{}											{}												{}																	{}	{}										
2004025		7	{}		100	1	「五年前？」	1	{}				{}				2004026		1									{}											{}											{}												{}																	{}	{}										
2004026		7	{}		100	鸢一折纸	「五年前，我家附近发生了一场大规模火灾。虽然没有对外公开，但那场火灾是由精灵引起的。」	1	{}				{}				2004027		1									{}											{}											{}												{}																	{}	{}										
2004027		7	{}		100	1	「什么！」	1	{}				{}				2004028		1									{}											{}											{}												{}																	{}	{}										
2004028		7	{}		100	鸢一折纸	「全身缠绕火焰的精灵夺走了我的一切……所以，我绝对不会原谅精灵。」	1	{}				{}				2004029		1									{}											{}											{}												{}																	{}	{}										
2004029		7	{}		100		正思考着怎么向折纸解释，她突然给我递了一杯颜色奇怪的茶。	1	{}				{}				2004030		1									{}											{}											{}												{}																	{}	{}										
2004030		7	{}		100	鸢一折纸	「请用。」	1	{}				{}				2004031		1									{}											{}											{}												{}																	{}	{}										
2004031		7	{}		100	1	「……」	1	{}				{}				2004032-2004033-2004034	5	1									{}											{}											{}												{}																	{}	{}										
2004032		7	{}		100		不喝！坚决不喝！	1	{}				{}				2004035	1	1									{}											{}											{}												{}																	{}	{}										
2004033		7	{}		100		唔……有点……不太敢喝呢……	1	{}				{}				2004035	1	1									{}											{}											{}												{}																	{}	{}										
2004034		7	{}		100		既然是折纸亲手端给我的，当然要喝！	1	{}				{}				2004038	1	1									{}											{}											{}												{}																	{}	{}										
2004035		7	{}		100	鸢一折纸	「请用。」	1	{}				{}				2004036		1			id_pose_1		id_look_3				{}											{}											{}												{}																	{}	{}										
2004036		7	{}		100		折纸态度坚定地把茶递到我眼前。	1	{}				{}				2004037		1									{}											{}											{}												{}																	{}	{}										
2004037		7	{}		100	1	「好吧……唔！——」	1	{}				{}				2004038		1									{}											{}											{}												{}																	{}	{}										
2004038		7	{}		100		这……这到底是什么味道啊！！！	1	{}				{}				2004039		1									{}											{}											{}												{}																	{}	{}										
2004039		7	{}		100		辛辣刺激的感觉顺着几乎燃烧起来的喉管流进胃部，	1	{}				{}				2004040		1									{}											{}											{}												{}																	{}	{}										
2004040		7	{}		100		我用力按住胸口，感觉身体开始发热，视线也变得模糊……	1	{}				{}				2004041		1									{}											{}											{}												{}																	{}	{}										
2004041		7	{}		100		……嗯……？折纸，怎么突然坐在了我的身上？	1	{}				{}				2004042		1									{}											{}											{}												{}																	{}	{}										
2004042		7	{}		100	鸢一折纸	「交换条件。」	1	{}				{}				2004043		1									{}											{}											{}												{}																	{}	{}										
2004043		7	{}		100	1	「……哈啊？」	1	{}				{}				2004044		1			id_pose_2		id_look_3				{}											{}											{}												{}																	{}	{}										
2004044		7	{}		100	鸢一折纸	「在这里退下的话，我有一个要求希望你能无条件答应。」	1	{}				{}				2004045		1			id_pose_1		id_look_3				{}											{}											{}												{}																	{}	{}										
2004045		7	{}		100	1	「什、什么事……？」	1	{}				{}				2004046		1									{}											{}											{}												{}																	{}	{}										
2004046		7	{}		100	鸢一折纸	「你称呼夜刀神十香为十香，但你却称呼我为鸢一。」	1	{}				{}				2004047		1									{}											{}											{}												{}																	{}	{}										
2004047		7	{}		100	鸢一折纸	「这非常不公平，所以……我希望你以“折纸”来称呼我。」	1	{}				{}				2004048		1									{}											{}											{}												{}																	{}	{}										
2004048		7	{}		100	1	「可、可以！这种事情，当然没问题！」	1	{}				{}				2004049		1									{}											{}											{}												{}																	{}	{}										
2004049		7	{}		100		如之前所约定的，折纸站起身，准备离开客厅。	1	{}				{}				2004050		1									{}											{}											{}												{}																	{}	{}										
2004050		7	{}		100	1	「折纸？……你要到哪里去？」	1	{}				{}				2004051		1									{}											{}											{}												{}																	{}	{}										
2004051		7	{}		100	鸢一折纸	「洗澡。」	1	{}				{}				2004052		1		2							{}											{}											{}												{}																	{}	{}										
2004052		7	{}		100		来了！寻找四糸奈的大好机会！	1	{}				{}				2004053											{}											{}											{}												{}																	{}	{}										
2004053		7	{}		100	五河琴里	「找到四糸奈了吗？」	1	{}				{}				2004054											{}											{}											{}				effect/dianhua/dianhua	dianhua							{}																	{}	{}										
2004054		7	{}		100	1	「找到了！四糸乃在哪里？」	1	{}				{}				2004055											{}											{}											{}				1	1							{}																	{}	{}										
2004055		7	{}		100	五河琴里	「四糸乃正在被AST追杀。」	1	{}				{}				2004056											{}											{}											{}				effect/dianhua/dianhua	dianhua							{}																	{}	{}										
2004056		7	{}		100	1	「什么！？给我一个定位，我马上赶过去！」	1	{}				{}				2004057											{}											{}											{}				1	1		scene/bg/bg_jiedaopohuai.png					{}																	{}	{}										
2004057		7	{}		100	五河琴里	「战场很混乱，一定不能掉以轻心！」	1	{}				{}				2004058											{}											{}											{}				effect/dianhua/dianhua	dianhua							{}																	{}	{}										
2004058		7	{}		100	五河琴里	「十香已经被令音好好开导过了，她会过去帮你。」	1	{}				{}				2004059											{}											{}											{}				effect/dianhua/dianhua	dianhua							{}																	{}	{}										
2004059		7	{}		100	五河琴里	「等一下！你该不会是想依靠恢复力强行进入结界吧？」	1	{}				{}				2004060											{}											{}											{}				effect/dianhua/dianhua	dianhua							{}																	{}	{}										
2004060		7	{}		100	1	「别担心，上次被射杀都能复活，这次也没问题的。」	1	{}				{}				2004061											{}											{}											{}				1	1							{}																	{}	{}										
2004061		7	{}		100	五河琴里	「啧，现在情况不一样！如果你被检测到灵力，就会被冰冻起来啊！」	1	{}				{}				2004062											{}											{}											{}				effect/dianhua/dianhua	dianhua							{}																	{}	{}										
2004062		7	{}		100	1	「灵力？我的恢复力……原来是精灵的力量吗？」	1	{}				{}				2004063											{}											{}											{}				1	1							{}																	{}	{}										
2004063		7	{}		100	五河琴里	「你能明白我说的话吗？如果半途耗尽力气，你一定会死掉的！停下来啊！」	1	{}				{}				2005001											{}											{}											{}				effect/dianhua/dianhua	dianhua							{}																	{}	{}										
2005001		7	{}		100	五河琴里	「——哥——哥！」	1	{}				{}				2005002											{}											{}											{}				effect/dianhua/dianhua	dianhua							{}																	{}	{}										
2005002		7	{}		100	1	「四糸乃！」	1	{}				{}				2005003		10301	2		id_pose_4		id_look_3			2	{}	1.3										{}											{}												{}																	{}	{}										
2005003		7	{}		100	四糸乃	「是……你吗？！」	1	{}				{}				2005004		1									{}											{}											{}												{}																	{}	{}										
2005004		7	{}		100	1	「啊，好险……还以为我会死掉。！」	1	{}				{}				2005005		1									{}											{}											{}												{}																	{}	{}										
2005005		7	{}		100	四糸乃	「没……事吧？受伤……了？」	1	{}				{}				2005006		1									{}											{}											{}												{}																	{}	{}										
2005006		7	{}		100	1	「啊，没事、没事的。和约定一样，我来救你了」	1	{}				{}				2005007		1									{}											{}											{}												{}																	{}	{}										
2005007		7	{}		100	四糸乃	「呜呜呜呜……」	1	{}				{}				2005008-2005009-2005010	5	1			id_pose_4	1	id_look_4				{}											{}											{}												{}																	{}	{}										
2005008		7	{}		100		「怎么哭了？是我做错什么了吗？」	1	{}				{}				2005011	1	1									{}											{}											{}												{}																	{}	{}										
2005009		7	{}		100		「别哭别哭，我没有来晚吧？」	1	{}				{}				2005011	1	1									{}											{}											{}												{}																	{}	{}										
2005010		7	{}		100		「……我不来会比较开心吗？」	1	{}				{}				-2005011	1	1									{}											{}											{}												{}																	{}	{}										
2005011		7	{}		100	四糸乃	「没……有……是我……太胆小，攻击……好痛……害怕。」	1	{}				{}				2005012		1			id_pose_4		id_look_3				{}											{}											{}												{}																	{}	{}										
2005012		7	{}		100	1	「别担心，我来了，会陪着你的。」	1	{}				{}				2005013		1									{}											{}											{}												{}																	{}	{}										
2005013		7	{}		100	四糸乃	「你来了……很……高兴……」	1	{}				{}				2005014		1									{}											{}											{}												{}																	{}	{}										
2005014		7	{}		100	1	「对了！四糸乃，看这个！」	1	{}				{}				2005015		1									{}											{}											{}												{}																	{}	{}										
2005015		7	{}		100		我把藏在胸口的四糸奈玩偶递给四糸乃。	1	{}				{}				2005016		1									{}											{}											{}												{}																	{}	{}										
2005016		7	{}		100	四糸奈	「哟哈～很久不见了呢~身体好吗？啊啊，幸运色鬼也在啊。」	1	{}				{}				2005017		1			id_pose_4		id_look_8				{}											{}											{}												{}																	{}	{}										
2005017		7	{}		100	1	我回想起不久前令音的提醒：	1	{}				{}				2005018		1									{}											{}											{}												{}																	{}	{}										
2005018		7	{}		100		戴上玩偶的时候，四糸乃的体内会诞生另一个人格，并与她共存。	1	{}				{}				2005019		1									{}											{}											{}												{}																	{}	{}										
2005019		7	{}		100		在商场和我说话的并不是四糸乃，而是透过玩偶展现的另一个人格。	1	{}				{}				2005020		1									{}											{}											{}												{}																	{}	{}										
2005020		7	{}		100		四糸乃封闭了内心，躲藏在四糸奈的背后，因此就算接吻也不能把力量封印。	1	{}				{}				2005021		1									{}											{}											{}												{}																	{}	{}										
2005021		7	{}		100	四糸乃	「谢……谢……谢谢你……救了……四糸奈。」	1	{}				{}				2005023-2005024	5	1									{}											{}											{}												{}																	{}	{}										
2005022		7	{}		100		「不用谢哦，因为曾经答应过要帮助你呢。」	1	{}				{}				2005025	1	1									{}											{}											{}												{}																	{}	{}										
2005023		7	{}		100		「那……可以给我一个亲吻作为奖励吗？」	1	{}				{}				2005028	1	1									{}											{}											{}												{}																	{}	{}										
2005024		7	{}		100		「还不够，我要继续拯救四糸乃！」	1	{}				{}				2005026	1	1									{}											{}											{}												{}																	{}	{}										
2005025		7	{}		100	1	「下一个就轮到四糸乃了哦，我要帮助你。」	1	{}				{}				2005026		1			id_pose_3		id_look_2				{}											{}											{}												{}																	{}	{}										
2005026		7	{}		100	四糸乃	「咿？我？」	1	{}				{}				2005027		1									{}											{}											{}												{}																	{}	{}										
2005027		7	{}		100	1	「四糸乃，为了帮助你，我们必须完成一件事情。」	1	{}				{}				2005028		1									{}											{}											{}												{}																	{}	{}										
2005028		7	{}		100	四糸乃	「那是……什么？」	1	{}				{}				2005029		1									{}											{}											{}												{}																	{}	{}										
2005029		7	{}		100	1	「那个……不要以为我是变态哦，「接吻」还记得吗？为了帮助你必须做这件事才行。」	1	{}				{}				2005030		1									{}											{}											{}												{}																	{}	{}										
2005030		7	{}		100	四糸乃	「我相信……你所说的……一切。」	1	{}				{}				2005031		1									{}											{}											{}												{}																	{}	{}										
2005031		7	{}		100		在触碰到四糸乃柔软嘴唇的瞬间，她的灵装化作光粒，飘散在空气中。	1	{}				{}				2005032		1									{}											{}											{}												{}																	{}	{}										
2005032		7	{}		100		「呜……啊……这个是？」	1	{}				{}				2005033		1		2							{}											{}											{}												{}																	{}	{}										
2005033		7	{}		100		「……是……太阳？好……温暖，好漂亮。」	1	{}				{}															{}											{}											{}												{}																	{}	{}										
