	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型(默认:普通;1:限时选项;2:选择UI框;3:选择图片;4:CG区域选项;5:单选)	特殊选项(addjump:延时添加选项;deljump:延时删除选项;image;图片选择;cg;CG区域选择)	插入图片	插入图片1	插入图片2	插入图片3	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
31601110	2102002	2	{}		100	1	「感觉……很……奇怪。」	1	{}			{}	{}				31601111		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601111	2102002	2	{}		100	鸢一折纸	「奇怪吗？」	1	{}			{}	{}				31601112		1			id_pose_4		id_look_3			2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601112	2102002	2	{}		100		折纸的歪了歪头，盯着我涨红的脸。	1	{}			{}	{}				31601113		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601113	2102002	2	{}		100	1	「……大概……是……幸福的感觉吧。」	1	{}			{}	{}				31601114		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601114	2102002	2	{}		100	鸢一折纸	「幸福，这个形容词非常准确。」	1	{}			{}	{}				31601115		1			id_pose_5		id_look_1			2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601115	2102002	2	{}		100		折纸好像对这个词非常满意，默默念了几遍。	1	{}			{}	{}				31601116		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601116	2102002	2	{}		100	1	「……是……这样啊……」	1	{}			{}	{}				31601117		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601117	2102002	2	{}		100	鸢一折纸	「开始猜下一个谜题吧。」	1	{}			{}	{}				31601118		1			id_pose_5		id_look_1			2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601118	2102002	2	{}		100	1	「啊？……好啊。」	1	{}			{}	{}				31601119		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601119	2102002	2	{}		100	鸢一折纸	「如果下一个猜中，也要有奖励。」	1	{}			{}	{}				31601120		1			id_pose_4		id_look_3			2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601120	2102002	2	{}		100		折纸淡定地提出要求。	1	{}			{}	{}				31601121		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601121	2102002	2	{}		100	1	「还要有奖励！？」	1	{}			{}	{}				31601122		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601122	2102002	2	{}		100	鸢一折纸	「有。」	1	{}			{}	{}				31601123		1			id_pose_4		id_look_6			2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601123	2102002	2	{}		100	1	「……」	1	{}			{}	{}				31601124		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601124	2102002	2	{}		100		玩偶店里的谜题全都难不到折纸，她每次猜中都要我亲一下。	1	{}			{}	{}						1								2	{}	1.2										{}											{}										1		{}											1						{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5},{"id":540029,"num":1},{"id":540030,"num":1}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				2	{}	{}		{}		
31601202	2102002	2	{}		100	1	「折纸……竟然……抢先我一步。」	1	{}			{}	{}				31601203		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601203	2102002	2	{}		100	鸢一折纸	「抱歉，不小心动了一下。」	1	{}			{}	{}				31601204		1			id_pose_4		id_look_3			2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601204	2102002	2	{}		100		折纸脸上完全看不出有什么歉意……	1	{}			{}	{}				31601205		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601205	2102002	2	{}		100	1	「哪里是动了一下……是动作幅度很大吧……」	1	{}			{}	{}				31601206		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601206	2102002	2	{}		100	鸢一折纸	「头部晃动幅度小于60度」	1	{}			{}	{}				31601207		1			id_pose_4		id_look_1			2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601207	2102002	2	{}		100	1	「……」	1	{}			{}	{}				31601105		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601302	2102002	2	{}		100	1	「折纸真是太狡猾了！」	1	{}			{}	{}				31601303		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601303	2102002	2	{}		100	鸢一折纸	「意外，不小心晃动了一下。」	1	{}			{}	{}				31601304		1			id_pose_5		id_look_1			2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601304	2102002	2	{}		100	1	「……」	1	{}			{}	{}				31601305		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601305	2102002	2	{}		100		这根本不只是晃了一点啊？你整个头都凑过来了啊！	1	{}			{}	{}				31601306		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601306	2102002	2	{}		100	1	「我不管，我要亲回来！」	1	{}			{}	{}				31601307		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601307	2102002	2	{}		100		我双手叉腰，努力让自己看起来很强势。	1	{}			{}	{}				31601308		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601308	2102002	2	{}		100	鸢一折纸	「可以，亲吧。」	1	{}			{}	{}				31601309		1			id_pose_4		id_look_6			2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601309	2102002	2	{}		100		折纸抬起头，闭上了眼睛。	1	{}			{}	{}				31601310		1								2	{}	1.4										{}											{}										1.2		{}											1						{}	{}					{}	{}		{}		
31601310	2102002	2	{}		100		我凑上去，轻轻吻了一下她的嘴角。	1	{}			{}	{}				31601311		1								2	{}	1.4										{}											{}										1.2		{}											1						{}	{}					{}	{}		{}		
31601311	2102002	2	{}		100	1	「嗯，这样就公平了。」	1	{}			{}	{}				31601312		1								2	{}	1.4										{}											{}										1.2		{}											1						{}	{}					{}	{}		{}		
31601312	2102002	2	{}		100		折纸用舌头舔了舔嘴角，正好是刚刚我亲过的地方。	1	{}			{}	{}				31601313		1								2	{}	1.4										{}											{}										1.2		{}											1						{}	{}					{}	{}		{}		
31601313	2102002	2	{}		100	鸢一折纸	「开始猜下一个谜题吧。」	1	{}			{}	{}				31601314		1			id_pose_5		id_look_1			2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601314	2102002	2	{}		100	1	「啊……我们……继续吧。」	1	{}			{}	{}				31601315		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601315	2102002	2	{}		100		折纸一口气拿回来十几个谜题，全部都猜中了。	1	{}			{}	{}				31601316		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601316	2102002	2	{}		100	鸢一折纸	「目标，全部完成。」	1	{}			{}	{}				31601317		1			id_pose_4		id_look_3			2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601317	2102002	2	{}		100	1	「太厉害了！」	1	{}			{}	{}				31601318		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
31601318	2102002	2	{}		100		我和折纸横扫玩偶店，拿下了大部分活动奖励，满载而归。	1	{}			{}	{}						1								2	{}	1.2										{}											{}										1		{}											1						{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				1	{}	{}		{}		
31401202	2102002	2	{}		100		「嗯，同意。」	1	{}			{}	{}				31401203		1			id_pose_3		id_look_2			2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31401203	2102002	2	{}		100	鸢一折纸	「折纸也这么认为吗？那我们一起去找店员吧。」	1	{}			{}	{}				31401204		1			id_pose_3		id_look_3			2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31401204	2102002	2	{}		100		我兴奋地拉着折纸的手，感觉她轻轻回握了一下。	1	{}			{}	{}				31401205		1								2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31401205	2102002	2	{}		100	1	店员告知我们答案正确，又给了一张新的谜题。	1	{}			{}	{}				31401206		1								2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31401206	2102002	2	{}		100		「折纸，快来看。」	1	{}			{}	{}				31401207	2	1								2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31401207	2102002	2	{}		100		折纸双手放在我的肩上，好奇地凑过来看我手中的纸条。	1	{}			{}	{}				31401208		1								2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31401208	2102002	2	{}		100	鸢一折纸	「有头无颈，有眼无眉，无脚能走，有翅难飞。还是猜动物。」	1	{}			{}	{}				31401209		1			id_pose_5		id_look_4			2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31401209	2102002	2	{}		100	1	我用手指搔了搔脸颊，感觉对这个谜题没什么思路。	1	{}			{}	{}				31401210		1			id_pose_3		id_look_2			2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31401210	2102002	2	{}		100	鸢一折纸	「……这个谜题好难啊。」	1	{}			{}	{}				31401211		1			id_pose_3		id_look_3			2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401211	2102002	2	{}		100		折纸赞同地点点头，手指悄悄滑进了我的领口……	1	{}			{}	{}				31401212		1								2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401212	2102002	2	{}		100	1	「确实比刚刚的谜题更有难度，%s觉得答案会是什么？」	1	{}			{}	{}				31502101-31502201-31502301	5	1								2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401302	2102002	2	{}		100		「非常接近，但可能是错误的。」	1	{}			{}	{}				31401303		1			id_pose_3		id_look_2			2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401303	2102002	2	{}		100	鸢一折纸	「哎？为什么啊？」	1	{}			{}	{}				31401304		1								2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401304	2102002	2	{}		100		我觉得我的答案很谜面非常符合啊。	1	{}			{}	{}				31401305		1			id_pose_3		id_look_3			2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401305	2102002	2	{}		100	1	「这个谜面并不严谨，23.12%的夜行动物都能对应上。」	1	{}			{}	{}				31401306		1			id_pose_3		id_look_3			2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401306	2102002	2	{}		100		我仔细想了想，觉得折纸说的有道理。	1	{}			{}	{}				31401307		1			id_pose_4		id_look_3			2	{}	1.2										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401307	2102002	2	{}		100	鸢一折纸	「那……折纸觉得是什么呢？」	1	{}			{}	{}				31401308		1								2	{}	1.2										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401308	2102002	2	{}		100		折纸摇了摇头。	1	{}			{}	{}				31401309		1								2	{}	1.2										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401309	2102002	2	{}		100	鸢一折纸	「没有100%肯定的答案，或许可以试一试%s的选择。」	1	{}			{}	{}				31401310		1			id_pose_5		id_look_2			2	{}	1.2										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401310	2102002	2	{}		100	1	「……那……我们试一试吧。」	1	{}			{}	{}				31401311		1								2	{}	1.2										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401311	2102002	2	{}		100	鸢一折纸	我兴奋地将我的答案告诉店员	1	{}			{}	{}				31401312		1								2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401312	2102002	2	{}		100		……果然是错误答案啊。	1	{}			{}	{}				31401313		1			id_pose_4		id_look_3			2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31401313	2102002	2	{}		100		「没关系，我们换下一个谜题。」	1	{}			{}	{}				31401206		1								2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502101	2102002	2	{}		100		青蛙	1	{}			{}	{}				31502102	1	10204			id_pose_4		id_look_3			2	{}	1.1										{}											{}							scene/bg/bg_wanoudian1.png			1.1	-1	{}	sound/bgm/date_002.mp3									-5							{}	{}					{}	{}		{}		
31502201	2102002	2	{}		100		鱼	1	{}			{}	{}				31502202	1	10204			id_pose_4		id_look_3			2	{}	1.1										{}											{}							scene/bg/bg_wanoudian1.png			1.1	-1	{}	sound/bgm/date_002.mp3									10							{}	{}					{}	{}		{}		
31502301	2102002	2	{}		100		鸭子	1	{}			{}	{}				31502302	1	10204			id_pose_3		id_look_2			2	{}	1										{}											{}							scene/bg/bg_wanoudian1.png			1	-1	{}	sound/bgm/date_002.mp3									-5							{}	{}					{}	{}		{}		
31502102	2102002	2	{}		100	鸢一折纸	「青蛙？%s为什么这么认为呢？」	1	{}			{}	{}				31502103		1			id_pose_3		id_look_2			2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31502103	2102002	2	{}		100		折纸放在我领口的手继续向里深入……	1	{}			{}	{}				31502104		1			id_pose_4		id_look_3			2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31502104	2102002	2	{}		100	1	「啊……那个……没有，就是看到那边有个青蛙玩偶。」	1	{}			{}	{}				31502105		1			id_pose_3		id_look_2			2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31502105	2102002	2	{}		100		我指向玩偶店的橱窗，里面摆放着一只带着黑框眼镜的小青蛙。	1	{}			{}	{}				31502106		1								2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31502106	2102002	2	{}		100	鸢一折纸	「因为突然看到青蛙，所以觉得答案是青蛙吗？」	1	{}			{}	{}				31502107		1			id_pose_4		id_look_2			2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31502107	2102002	2	{}		100		折纸的手在我锁骨上摩挲，酥酥麻麻的感觉让我很不适应。	1	{}			{}	{}				31502108		1								2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31502108	2102002	2	{}		100	1	「只是觉得合适啊……有头无颈，有眼无眉。青蛙正好对应上了。」	1	{}			{}	{}				31502109		1			id_pose_3		id_look_2			2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31502109	2102002	2	{}		100		我抓住折纸的手腕，想要将她的手拉开，没想到她力气竟然比我还大。	1	{}			{}	{}				31502110		1								2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502110	2102002	2	{}		100	鸢一折纸	「但是“无脚能走，有翅难飞。”这句，显然不是描述青蛙的。」	1	{}			{}	{}				31502111		1			id_pose_5		id_look_2			2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502111	2102002	2	{}		100		我仔细想了想，觉得折纸说得有道理。	1	{}			{}	{}				31502112		1			id_pose_4		id_look_3			2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502112	2102002	2	{}		100	1	「嗯……也对。」	1	{}			{}	{}				31502113		1								2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502113	2102002	2	{}		100		折纸摇了摇头，意味深长地对我说：	1	{}			{}	{}				31502114		1			id_pose_5		id_look_2			2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502114	2102002	2	{}		100	鸢一折纸	「%s太容易被眼前的事物迷惑了。」	1	{}			{}	{}				31602101-31602201-31602301	5	1								2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502202	2102002	2	{}		100	鸢一折纸	「鱼类的范围很广，%s是指普通淡水鱼吗？」	1	{}			{}	{}				31502203		1			id_pose_4		id_look_3			2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502203	2102002	2	{}		100		我对鱼类了解不多，淡水鱼和海鱼基本分不清楚。	1	{}			{}	{}				31502204		1			id_pose_3		id_look_4			2	{}	1.2										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502204	2102002	2	{}		100	1	「这个啊……」	1	{}			{}	{}				31502205		1			id_pose_4		id_look_3			2	{}	1.2										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502205	2102002	2	{}		100		我环顾四周，从货架上找到一只红白相间金鱼玩偶。	1	{}			{}	{}				31502206		1								2	{}	1.2										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502206	2102002	2	{}		100	1	「折纸你看，大概就是这只玩偶鱼这样的。」	1	{}			{}	{}				31502207		1								2	{}	1.2										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502207	2102002	2	{}		100		折纸掂量了一下玩偶，好奇地翻开商品标签查看。	1	{}			{}	{}				31502208		1								2	{}	1.2										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502208	2102002	2	{}		100	鸢一折纸	「这是日本金鱼，没记错的话，500年前由中国传入日本。」	1	{}			{}	{}				31502209		1			id_pose_4		id_look_2			2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502209	2102002	2	{}		100		折纸轻轻拉扯了一下金鱼玩偶的鱼鳍，玩偶被她拉成了扁平状。	1	{}			{}	{}				31502210		1								2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502210	2102002	2	{}		100	1	「好厉害……我只是随手找了一个玩偶，没想到折纸竟然了解这么多。」	1	{}			{}	{}				31502211		1								2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502211	2102002	2	{}		100	鸢一折纸	「大部分玩偶都是有动物原型的。」	1	{}			{}	{}				31502212		1			id_pose_5		id_look_2			2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502212	2102002	2	{}		100		我感觉自己在科学方面的知识很欠缺……	1	{}			{}	{}				31502213		1			id_pose_5		id_look_2			2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31502213	2102002	2	{}		100	鸢一折纸	「我可以教给%s更多知识，不过我有个要求，你要先答应我。」	1	{}			{}	{}				31603101-31603201	5	1								2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31502302	2102002	2	{}		100	鸢一折纸	「……」	1	{}			{}	{}				31502303		1								4	{}	1									5	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
31502303	2102002	2	{}		100		折纸没有说话，只是看着谜题陷入了思考。	1	{}			{}	{}				31502304		1			id_pose_3		id_look_2			4	{}	1									5	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
31502304	2102002	2	{}		100	1	「哎？不对吗？」	1	{}			{}	{}				31502305		1								4	{}	1									5	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
31502305	2102002	2	{}		100	鸢一折纸	「感觉鸭子只有“有眼无眉和有翅难飞”这两条和谜面符合。」	1	{}			{}	{}				31502306		1								4	{}	1									5	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
31502306	2102002	2	{}		100		我仔细想了想，鸭子是有脖子和脚的。	1	{}			{}	{}				31502307		1								4	{}	1									5	{}	1										{}										1		{}																	{}	{}					{}	{}		{}		
31502307	2102002	2	{}		100	1	「说得也是……折纸有想到合适的答案吗？」	1	{}			{}	{}				31502308		1			id_pose_4		id_look_3			4	{}	1									5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
31502308	2102002	2	{}		100	鸢一折纸	「生活在盐度为千分之三的淡水中的鱼类。」	1	{}			{}	{}				31502309		1								4	{}	1									5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
31502309	2102002	2	{}		100	1	「那不就是……普通的淡水鱼吗？」	1	{}			{}	{}				31502310		1								4	{}	1									5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
31502310	2102002	2	{}		100		折纸点点头，继续补充	1	{}			{}	{}				31502311		1								4	{}	1									5	{}	1.1										{}										1		{}																	{}	{}					{}	{}		{}		
31502311	2102002	2	{}		100	鸢一折纸	「正确几率82.14%。」	1	{}			{}	{}				31604101-31604201	5	1			id_pose_5		id_look_2			4	{}	1									5	{}	1.2										{}										1		{}																	{}	{}					{}	{}		{}		
31602101	2102002	2	{}		100		嘛……只不过是个玩偶而已。	1	{}			{}	{}				31602102	1	10204								4	{}	1									5	{}	1.2										{}							scene/bg/bg_wanoudian1.png			1	-1	{}	sound/bgm/date_002.mp3									-10							{}	{}					{}	{}		{}		
31602201	2102002	2	{}		100		我就只是看到什么想到什么了嘛	1	{}			{}	{}				31602102	1	10204								4	{}	1									5	{}	1.2										{}							scene/bg/bg_wanoudian1.png			1	-1	{}	sound/bgm/date_002.mp3									-5							{}	{}					{}	{}		{}		
31602301	2102002	2	{}		100		总觉得折纸在暗示我什么……	1	{}			{}	{}				31602302	1	10204			id_pose_4		id_look_3			4	{}	1.1									5	{}	1.2										{}							scene/bg/bg_wanoudian1.png			1.1	-1	{}	sound/bgm/date_002.mp3									5							{}	{}					{}	{}		{}		
31602102	2102002	2	{}		100	鸢一折纸	「%s……」	1	{}			{}	{}				31602103	2	1			id_pose_3		id_look_2			4	{}	1.1									5	{}	1.2										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602103	2102002	2	{}		100		折纸突然低头沉重地叹了一口气。	1	{}			{}	{}				31602104		1								4	{}	1.1									5	{}	1.1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602104	2102002	2	{}		100	1	「咿？怎么了？我……让折纸失望了吗？」	1	{}			{}	{}				31602105		1								4	{}	1.1									5	{}	1.1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602105	2102002	2	{}		100		折纸摇了摇头，伸手捏住了我的下巴。	1	{}			{}	{}				31602106		1			id_pose_4		id_look_2			4	{}	1.1									5	{}	1.1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602106	2102002	2	{}		100	鸢一折纸	「连一个玩偶都能欺骗你，更何况是[精灵]呢。」	1	{}			{}	{}				31602107		1								4	{}	1.1									5	{}	1.1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602107	2102002	2	{}		100		我察觉到折纸看我的眼神里有一丝丝怜悯。	1	{}			{}	{}				31602108		1								4	{}	1.1									5	{}	1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602108	2102002	2	{}		100	1	「哎？」	1	{}			{}	{}				31602109		1			id_pose_5		id_look_3			4	{}	1.2									5	{}	1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602109	2102002	2	{}		100		折纸身边的低气压再次出现……	1	{}			{}	{}				31602110		1								4	{}	1.2									5	{}	1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602110	2102002	2	{}		100	鸢一折纸	「这不是你的错，是那群[精灵]太狡猾了。」	1	{}			{}	{}				31701101-31701201	5	1			id_pose_5		id_look_2			4	{}	1.2									5	{}	1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602302	2102002	2	{}		100	鸢一折纸	「只是想提醒%s，离[精灵]远一点。」	1	{}			{}	{}				31602303		1			id_pose_4		id_look_3			4	{}	1.2									5	{}	1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602303	2102002	2	{}		100		折纸的语气突然变得严肃起来。	1	{}			{}	{}				31602304		1								4	{}	1.2									5	{}	1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602304	2102002	2	{}		100		我知道折纸是为了我好，毕竟在她眼里，[精灵]仍然是充满危险的。	1	{}			{}	{}				31602305		1								4	{}	1.1									5	{}	1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602305	2102002	2	{}		100	1	「嗯，我能理解。」	1	{}			{}	{}				31602306		1			id_pose_4		id_look_2			4	{}	1.1									5	{}	1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602306	2102002	2	{}		100	鸢一折纸	「不，%s并不懂。」	1	{}			{}	{}				31602307		1								4	{}	1.1									5	{}	1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602307	2102002	2	{}		100		折纸一步一步靠近，我拿着纸条慢慢后退。	1	{}			{}	{}				31602308		1								4	{}	1.1									5	{}	1										{}										1.1		{}																	{}	{}					{}	{}		{}		
31602308	2102002	2	{}		100	鸢一折纸	「%s太善良了，有时候会看不清眼前的东西。」	1	{}			{}	{}				31602309		1			id_pose_5		id_look_2			2	{}	1.1										{}											{}										1.1		{}																	{}	{}					{}	{}		{}		
31602309	2102002	2	{}		100		我被逼到墙角，和折纸四目相对。	1	{}			{}	{}				31602310		1			id_pose_5		id_look_3			2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31602310	2102002	2	{}		100	1	「唉……可这是我的选择啊。我愿意相信[精灵]，也请折纸相信我吧。」	1	{}			{}	{}				31602311		1								2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31602311	2102002	2	{}		100		我叹了一口气，说出了我的心声。	1	{}			{}	{}				31602312		1								2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31602312	2102002	2	{}		100	鸢一折纸	「是这样吗？」	1	{}			{}	{}				31602313		1								2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31602313	2102002	2	{}		100		我从折纸的眼睛里看到了失望。	1	{}			{}	{}				31602314		1			id_pose_4		id_look_2			2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31602314	2102002	2	{}		100	1	「相信我吧，折纸，这是我改变这个世界的方法。」	1	{}			{}	{}				31602315		1			id_pose_5		id_look_3			2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31602315	2102002	2	{}		100		折纸陷入了沉默，她盯着我的脸看了很久，对我说	1	{}			{}	{}				31602316		1								2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31602316	2102002	2	{}		100	鸢一折纸	「这是你的方法……我也有我的方法。」	1	{}			{}	{}				31602317		1								2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
31602317	2102002	2	{}		100	1	「嗯，没关系，我们的目的都是“世界和平”嘛。」	1	{}			{}	{}				31602318		1			id_pose_4		id_look_2			2	{}	1										{}											{}										1		{}																	{}	{}					{}	{}		{}		
