	剧本号	约会类型(1主线2日常4特殊）	条件	分支节点权重	触发几率	名称	文本内容	文字显示方式(1:逐个出现;2:直接出现)	特殊标注文字配置	文字框	选项类型(默认:普通;1:限时选项;2:选择UI框;3:选择图片;4:CG区域选项;5:单选)	特殊选项(addjump:延时添加选项;deljump:延时删除选项;image;图片选择;cg;CG区域选择)	插入图片	插入图片1	插入图片2	插入图片3	跳转（选项）	注释（1选项2收束3选项+收束4剧本开始5出现选项6单一选项7未使用）	人物模型1	模型出现方式1	模型消失方式1	人物动作1	快进时是否忽略1	人物面部1	表情包1	表情动作1	站位1	坐标偏移1	大小1	人物模型2	模型出现方式2	模型消失方式2	人物动作2	快进时是否忽略2	人物面部2	表情包2	表情动作2	站位2	坐标偏移2	大小2	人物模型3	模型出现方式3	模型消失方式3	人物动作3	快进时是否忽略3	人物面部3	表情包3	表情动作3	站位3	坐标偏移3	大小3	抖动效果参数	抖动对象(0:背景，1：模型1,2：模型2,3：模型3)	电话表现路径	电话表现动作	特效	背景	背景出现	背景效果(1：灰色，2：红色)	背景大小	运镜时间	背景坐标(中心点偏移)	bgm	背景音大小(1-100)	语音	角色嘴部动画	场景音效	普通音效	cg	CG锁定时间	事件类型	评分	显示评分	是否隐藏ui	一段时间后自动下一句（单位毫秒）	是否回忆	是否旁白	调用短信短信	奖励内容	重复完成奖励内容	可完成次数	视频	视频	结局	节点消耗	节点奖励	小游戏	规则	随机文本1	随机文本2
10502320	2103001	2	{}		100	夜刀神十香	「抱歉……我……没有调整好烤箱的时间……」	1	{}			{}	{}				10502321		1								1	{}	1.2	1			id_pose_6		id_look_2			3	{}	1.2	1								2	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10502321	2103001	2	{}		100	1	「怎么了？」	1	{}			{}	{}				10502322		1								1	{}	1.2	1								3	{}	1.2	1								2	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10502322	2103001	2	{}		100	夜刀神十香	「面包……烤焦了。」	1	{}			{}	{}				10502323		1			id_pose_1					1	{}	1.2	1			id_pose_10		id_look_6			3	{}	1.2	1								2	{}	1.2									1		{}			sound/role/shixiang/TOUKA_S_17.mp3								1						{}	{}					{}	{}		{}		
10502323	2103001	2	{}		100	四糸奈	『这可怎么办？马上比赛就要结束了。』	1	{}			{}	{}				10502324		1			id1_tuzi					1	{}	1.2	1								3	{}	1.2	1								2	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10502324	2103001	2	{}		100	夜刀神十香	「……可恶，我要是能像狂三那样分身就好了。」	1	{}			{}	{}				10605101-10605201	5	1								1	{}	1.2	1								3	{}	1.2	1								2	{}	1.2									1		{}			sound/role/shixiang/TOUKA_S_18.mp3								1						{}	{}					{}	{}		{}		
10503101	2103001	2	{}		100	1	四糸乃不用着急长大，这样就很好	1	{}			{}	{}				10503102	1	10303			id_pose_1		id_look_1			2	{}	1.2										{}											{}							scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									5	1						{}	{}					{}	{}		{}		
10503201	2103001	2	{}		100	1	我会一直陪伴四糸乃成长	1	{}			{}	{}				10503202	1	10303			id_pose_1		id_look_1			2	{}	1.2										{}											{}							scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									5	1						{}	{}					{}	{}		{}		
10503102	2103001	2	{}		100	四糸乃	「……这样？……一直这样可以吗？」	1	{}			{}	{}				10503103		1			id_pose_4		id_look_1	103_eff	id_gas	2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503103	2103001	2	{}		100	1	「这样就可以了。」	1	{}			{}	{}				10503104		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503104	2103001	2	{}		100	四糸乃	「……可是……可是……如果长大了，你……遇到危险我就能……保护你。」	1	{}			{}	{}				10503105		1			id_pose_1		id_look_2	103_eff	id_sweat	2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINO_S_02.mp3								1						{}	{}					{}	{}		{}		
10503105	2103001	2	{}		100	1	「……保护我……」	1	{}			{}	{}				10503106		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503106	2103001	2	{}		100		我蹲下来，摸摸四糸乃的头。	1	{}			{}	{}				10503107		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503107	2103001	2	{}		100	1	「竟然让公主担心，我这个做英雄的还真是不称职呢。」	1	{}			{}	{}				10503108		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503108	2103001	2	{}		100	四糸乃	「不…不是的」	1	{}			{}	{}				10503109		1			id_pose_4		id_look_8	103_eff	id_sweat	2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINO_S_02.mp3								1						{}	{}					{}	{}		{}		
10503109	2103001	2	{}		100	1	「四糸乃不用担心我，是我要提升自己，以后保护四糸乃。四糸乃一直这样就很好，让我来进步吧！」	1	{}			{}	{}				10503110		1			id_pose_1					2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503110	2103001	2	{}		100	四糸奈	『不用管他啦，四糸乃这样多可爱啊！』	1	{}			{}	{}				10503111		1			id1_tuzi					2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503111	2103001	2	{}		100	1	「是啊，让我来负责披荆斩棘，四糸乃负责保持可爱就好了。」	1	{}			{}	{}				10503112		1			id_pose_1					2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503112	2103001	2	{}		100	四糸乃	「……怎么样？……才能……保持可爱呢？」	1	{}			{}	{}				10606101-10606201	5	1			id1_tuzi					2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503202	2103001	2	{}		100	四糸乃	「一直……一直陪在我身边吗？」	1	{}			{}	{}				10503203		1			id_pose_4		id_look_1	103_eff	id_heart	2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINO_S_08.mp3								1						{}	{}					{}	{}		{}		
10503203	2103001	2	{}		100	1	「一直哦，我们约定好的。」	1	{}			{}	{}				10503204		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503204	2103001	2	{}		100	四糸乃	「……长大……长大了会怎么样？」	1	{}			{}	{}				10503205		1			id_pose_1		id_look_2	103_eff	id_gas	2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINO_S_04.mp3								1						{}	{}					{}	{}		{}		
10503205	2103001	2	{}		100	1	「长大……就可以做大人的事情了。」	1	{}			{}	{}				10503206		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503206	2103001	2	{}		100	四糸乃	「……大人……可以做什么？」	1	{}			{}	{}				10503207		1			id_pose_1		id_look_8	103_eff	id_surprise	2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINO_S_08.mp3								1						{}	{}					{}	{}		{}		
10503207	2103001	2	{}		100	四糸奈	『混蛋！你这个家伙不要教坏四糸乃啊！』	1	{}			{}	{}				10503208		1			id1_tuzi					2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINON_S_13.mp3								1						{}	{}					{}	{}		{}		
10503208	2103001	2	{}		100	1	「我不是那个意思……就是……大人可以……穿高跟鞋?化妆……那些。」	1	{}			{}	{}				10503209		1			id_pose_1					2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503209	2103001	2	{}		100	四糸奈	『色鬼你什么意思，觉得四糸乃不够高？不化妆不够漂亮？』	1	{}			{}	{}				10503210		1			id1_tuzi					2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINON_S_13.mp3								1						{}	{}					{}	{}		{}		
10503210	2103001	2	{}		100	1	「不是不是！是我说错了……四糸乃最可爱了，不化妆也很可爱，四糸乃是我见过最可爱的女孩子！」	1	{}			{}	{}				10503211		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503211	2103001	2	{}		100		四糸乃害羞低下了头，嘀嘀咕咕欲言又止。	1	{}			{}	{}				10503212		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503212	2103001	2	{}		100	四糸乃	「……真的……可爱吗？」	1	{}			{}	{}				10503213		1			id_pose_4		id_look_4	103_eff	id_heart	2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINO_S_18.mp3								1						{}	{}					{}	{}		{}		
10503213	2103001	2	{}		100	1	「真的真的！我保证是真的！」	1	{}			{}	{}				10503214		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503214	2103001	2	{}		100	四糸乃	「……长大了……就不会可爱了吗？」	1	{}			{}	{}				10503215		1			id_pose_4		id_look_1	103_eff	id_sweat	2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINO_S_08.mp3								1						{}	{}					{}	{}		{}		
10503215	2103001	2	{}		100	1	「可爱可爱！四糸乃会一直保持可爱的！」	1	{}			{}	{}				10503216		1			id_pose_1					2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10503216	2103001	2	{}		100	四糸奈	『……怎么样？……才能……保持可爱呢？』	1	{}			{}	{}				10606101-10606201	5	1			id1_tuzi					2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINO_S_08.mp3								1						{}	{}					{}	{}		{}		
10504101	2103001	2	{}		100		听说今晚有烟花，可以看到月亮哦	1	{}			{}	{}				10504102	1	10303			id_pose_1		id_look_1			2	{}	1.2										{}											{}							scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									5	1						{}	{}					{}	{}		{}		
10504201	2103001	2	{}		100		我给四糸乃买一个月亮形状的蛋糕吧	1	{}			{}	{}				10504202	1	10303			id_pose_1		id_look_1			2	{}	1.2										{}											{}							scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									5	1						{}	{}					{}	{}		{}		
10504102	2103001	2	{}		100	1	「今天有复活节烟花活动，我们先去看烟花？」	1	{}			{}	{}				10504103		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504103	2103001	2	{}		100	四糸乃	「……烟花？……什么……是烟花」	1	{}			{}	{}				10504104		1			id_pose_4		id_look_1	103_eff	id_surprise	2	{}	1.2										{}											{}										1.2		{}			sound/role/sisinai/YOSHINO_S_02.mp3								1						{}	{}					{}	{}		{}		
10504104	2103001	2	{}		100	1	「在空中绽放的，绚烂的花朵。只出现一瞬间，非常漂亮。四糸乃愿意和我一起看吗？」	1	{}			{}	{}				10504105		1								2	{}	1.2										{}											{}										1.2		{}											1						{}	{}					{}	{}		{}		
10504105	2103001	2	{}		100	四糸乃	「……嗯……一起看。」	1	{}			{}	{}				10504106		1			id_pose_6		id_look_7	103_eff	id_heart	2	{}	1.2										{}											{}										1.2		{}			sound/role/sisinai/YOSHINO_S_07.mp3								1						{}	{}					{}	{}		{}		
10504106	2103001	2	{}		100	1	「给,四糸乃，这是店里最大的兔子蛋糕。名字叫做爱神的宠物。」	1	{}			{}	{}				10504107		1								2	{}	1.2										{}											{}										1.2		{}											1						{}	{}					{}	{}		{}		
10504107	2103001	2	{}		100	四糸乃	「谢……谢谢。」	1	{}			{}	{}				10504108		1			id_pose_6		id_look_1	103_eff	id_sun	2	{}	1.2										{}											{}										1.2		{}			sound/role/sisinai/YOSHINO_26.mp3								1						{}	{}					{}	{}		{}		
10504108	2103001	2	{}		100	1	「宣传单上，四糸乃喜欢的就是这个吧，快吃吧。」	1	{}			{}	{}				10504109		1								2	{}	1.2										{}											{}										1.2		{}											1						{}	{}					{}	{}		{}		
10504109	2103001	2	{}		100		四糸乃摇摇头，小心接过蛋糕，把它放在身前仔细看却不打算吃。	1	{}			{}	{}				10504110		1								2	{}	1.2										{}											{}										1.2		{}											1						{}	{}					{}	{}		{}		
10504110	2103001	2	{}		100	1	「……怎么？不喜欢吗？」	1	{}			{}	{}				10504111		1			id_pose_1					2	{}	1.2										{}											{}										1.2		{}											1						{}	{}					{}	{}		{}		
10504111	2103001	2	{}		100	四糸奈	『四糸乃不忍心吃啦，白痴。』	1	{}			{}	{}				10504112		1			id1_tuzi					2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINON_S_04.mp3								1						{}	{}					{}	{}		{}		
10504112	2103001	2	{}		100	1	「蛋糕就是用来吃的嘛，吃吧四糸乃，吃完我再给你买一个。」	1	{}			{}	{}				10504113		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504113	2103001	2	{}		100		四糸乃还是摇头。	1	{}			{}	{}				10504114		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504114	2103001	2	{}		100	1	「因为是兔子，所以不忍心吃掉吗？」	1	{}			{}	{}				10504115		1			id_pose_1					2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504115	2103001	2	{}		100	四糸奈	『太善良了啦，蛋糕就是要吃掉。』	1	{}			{}	{}				10504116		1			id1_tuzi					2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504116	2103001	2	{}		100	1	「没关系，四糸乃这个给你“收藏”，我们再去选一个可以吃的蛋糕好吗？」	1	{}			{}	{}				10504117		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504117	2103001	2	{}		100	四糸乃	「……抱歉……我……添麻烦了。」	1	{}			{}	{}				10504118		1			id_pose_4		id_look_4	103_eff	id_sweat	2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINO_06.mp3								1						{}	{}					{}	{}		{}		
10504118	2103001	2	{}		100	1	「没关系，四糸乃你看这个草莓的蛋糕可以吗？粉红色的，看起来很好吃。」	1	{}			{}	{}				10504121		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504119	2103001	2	{}		100	四糸乃	「嗯……」	1	{}			{}	{}				1010504121		1			id_pose_6		id_look_7			2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINO_S_07.mp3								1						{}	{}					{}	{}		{}		
1010504121	2103001		{}					1	{}			{}	{}				10504121											{}											{}											{}							scene/bg/bg_mianbaodian.png	2		1	-1	{}																	{}	{}					{}	{}		{}		
10504121	2103001	2	{}		100		夜晚	1	{}			{}	{}				10504122		1								2	{}	1.2										{}											{}										1		{}							date_cg_11	4									{}	{}					{}	{}		{}		
10504122	2103001	2	{}		100		我们看了一场绚烂的烟火	1	{}			{}	{}				10504123		1								2	{}	1.2										{}											{}										1		{}																	{}	{}					{}	{}		{}		
10504123	2103001	2	{}		100		四糸乃碧蓝的眼睛倒映着色彩缤纷的烟火	1	{}			{}	{}				10504124		1								2	{}	1.2										{}											{}										1		{}																	{}	{}					{}	{}		{}		
10504124	2103001	2	{}		100		像是宇宙中闪烁的繁星	1	{}			{}	{}				10504120		1								2	{}	1.2										{}											{}										1		{}																	{}	{}					{}	{}		{}		
10504120	2103001	2	{}		100		……	1	{}			{}	{}					2	1			id_pose_1					2	{}	1.2										{}											{}										1		{}																	{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5},{"id":540010,"num":1}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				3	{}	{}		{}		
10504202	2103001	2	{}		100	四糸奈	『哼，小气鬼。说好的有求必应呢？』	1	{}			{}	{}				10504203		1			id1_tuzi					2	{}	1.2										{}											{}										1.2		{}											1						{}	{}					{}	{}		{}		
10504203	2103001	2	{}		100	1	「只是人类范围内的有求必应，摘月亮实在是……做不到啊。」	1	{}			{}	{}				10504204		1			id_pose_1					2	{}	1.2										{}											{}										1.2		{}											1						{}	{}					{}	{}		{}		
10504204	2103001	2	{}		100	四糸奈	『那你竟敢夸下海口！』	1	{}			{}	{}				10504205		1			id1_tuzi					2	{}	1.2										{}											{}										1.2		{}			sound/role/sisinai/YOSHINON_S_13.mp3								1						{}	{}					{}	{}		{}		
10504205	2103001	2	{}		100	1	「我错了！不过只要是我能做到的事情，我都愿意为四糸乃披荆斩棘！」	1	{}			{}	{}				10504206		1			id_pose_1					2	{}	1.2										{}											{}										1.2		{}											1						{}	{}					{}	{}		{}		
10504206	2103001	2	{}		100	四糸奈	『少说这些漂亮的话，你先去把月亮摘下来啊。』	1	{}			{}	{}				10504207		1			id1_tuzi					2	{}	1.2										{}											{}										1.2		{}			sound/role/sisinai/YOSHINON_S_13.mp3								1						{}	{}					{}	{}		{}		
10504207	2103001	2	{}		100	1	「我这就去！」	1	{}			{}	{}				10504208		1								2	{}	1.2										{}											{}										1.2		{}											1						{}	{}					{}	{}		{}		
10504208	2103001	2	{}		100		我给四糸乃买了一个月亮主题的蛋糕，她笑着接下了。	1	{}			{}	{}				10504209		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504209	2103001	2	{}		100	1	「好吃吗四糸乃？」	1	{}			{}	{}				10504210		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504210	2103001	2	{}		100		白色奶油粘在她嘴角，我用手指帮她擦掉。	1	{}			{}	{}				10504211		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504211	2103001	2	{}		100	四糸乃	「……非常……非常美味。」	1	{}			{}	{}				10504212		1			id_pose_6		id_look_7	103_eff	id_sun	2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINO_23.mp3								1						{}	{}					{}	{}		{}		
10504212	2103001	2	{}		100	1	「四糸乃喜欢就好，我虽然不能摘下月亮，但是月亮蛋糕，四糸乃想吃多少都可以哦。」	1	{}			{}	{}				10504213		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504213	2103001	2	{}		100	四糸乃	「真……真的吗？」	1	{}			{}	{}				10504214		1						103_eff	id_idea	2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINO_S_19.mp3								1						{}	{}					{}	{}		{}		
10504214	2103001	2	{}		100	1	「真的！我是四糸乃的英雄嘛，一个蛋糕都办不到怎么保护四糸乃呢？」	1	{}			{}	{}				10504215		1			id_pose_1					2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504215	2103001	2	{}		100	四糸乃	「谢……谢……」	1	{}			{}	{}				10504216		1			id1_tuzi					2	{}	1.2										{}											{}										1		{}			sound/role/sisinai/YOSHINO_26.mp3								1						{}	{}					{}	{}		{}		
10504216	2103001	2	{}		100	1	「四糸乃喜欢的话，我们下次还可以来。」	1	{}			{}	{}				10504217		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504217	2103001	2	{}		100	四糸乃	「可以……吗？」	1	{}			{}	{}				10504218		1			id_pose_4		id_look_1	103_eff	id_surprise	2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504218	2103001	2	{}		100	1	「那是当然，我永远都是四糸乃的英雄，随时为四糸乃服务。」	1	{}			{}	{}				10504219		1								2	{}	1.2										{}											{}										1		{}											1						{}	{}					{}	{}		{}		
10504219	2103001	2	{}		100		我跪下亲吻了四糸乃的手背，许下我的诺言。	1	{}			{}	{}					2	1								2	{}	1.2										{}											{}										1		{}											1						{"fix":{"items":[{"id":500007,"num":30},{"id":500008,"num":10},{"id":500018,"num":5}]}}	{"fix":{"items":[{"id":500007,"num":20},{"id":500008,"num":10},{"id":500018,"num":1}]}}				2	{}	{}		{}		
10601101	2103001	2	{}		100		四糸乃能帮忙去再要一个吗？	1	{}			{}	{}				10601102	1	10303			id_pose_1		id_look_1			2	{}	1.2	10104			id_pose_8		id_look_3			1	{}	1.2	10204			id_pose_4		id_look_2			3	{}	1.2						scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									10	1						{}	{}					{}	{}		{}		
10601201	2103001	2	{}		100		没关系我们可以不用打蛋器	1	{}			{}	{}				10601202	1	10303			id_pose_1		id_look_1			2	{}	1.2	10104			id_pose_8		id_look_3			1	{}	1.2	10204			id_pose_4		id_look_2			3	{}	1.2						scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									5	1						{}	{}					{}	{}		{}		
10601301	2103001	2	{}		100		十香真是太粗心了	1	{}			{}	{}				10601302	1	10303			id_pose_1		id_look_1			2	{}	1.2	10104			id_pose_8		id_look_3			1	{}	1.2	10204			id_pose_4		id_look_2			3	{}	1.2						scene/bg/bg_mianbaodian.png			1	-1	{}	sound/bgm/date_001.mp3									-10	1						{}	{}					{}	{}		{}		
10601102	2103001	2	{}		100	四糸奈	『不是什么大事，我们再去那边要一个就行。』	1	{}			{}	{}				10601103		1			id1_tuzi					2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINON_S_04.mp3								1						{}	{}					{}	{}		{}		
10601103	2103001	2	{}		100	1	「那就拜托四糸乃啦，十香先揉面团吧。」	1	{}			{}	{}				10601104											{}		1								1	{}	1.2	1								3	{}	1.2									1		{}																	{}	{}					{}	{}		{}		
10601104	2103001	2	{}		100	夜刀神十香	「好！」	1	{}			{}	{}				10601105											{}		1			id_pose_8		id_look_4			1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/shixiang/TOUKA_S_03.mp3														{}	{}					{}	{}		{}		
10601105	2103001	2	{}		100	鸢一折纸	「烤箱已经准备好了，草莓面包预计需要180度中下层上下火9分钟。」	1	{}			{}	{}				10601106											{}		1								1	{}	1.2	1			id_pose_3		id_look_1			3	{}	1.2									1		{}																	{}	{}					{}	{}		{}		
10601106	2103001	2	{}		100	1	「好，谢谢你折纸……等等你在做什么？」	1	{}			{}	{}				10601107											{}		1								1	{}	1.2	1								3	{}	1.2									1		{}																	{}	{}					{}	{}		{}		
10601107	2103001	2	{}		100	鸢一折纸	「烤箱旁边太热了，我今天，里面什么都没穿。」	1	{}			{}	{}				10601108											{}		1								1	{}	1.2	1			id_pose_4		id_look_6			3	{}	1.2									1		{}			sound/role/zhezhi/ORIGAMI_S_03.mp3														{}	{}					{}	{}		{}		
10601108	2103001	2	{}		100		折纸用右手拉起了自己的领口。	1	{}			{}	{}				10601109											{}		1								1	{}	1.2	1								3	{}	1.2									1		{}																	{}	{}					{}	{}		{}		
10601109	2103001	2	{}		100	1	「别别……别在这里脱衣服，这里……还有小孩子。」	1	{}			{}	{}				10601110											{}		1								1	{}	1.2	1								3	{}	1.2									1		{}																	{}	{}					{}	{}		{}		
10601110	2103001	2	{}		100	鸢一折纸	「没有小孩子就可以脱了吗？」	1	{}			{}	{}				10601111											{}		1								1	{}	1.2	1			id_pose_4		id_look_6			3	{}	1.2									1		{}			sound/role/zhezhi/ORIGAMI_S_03.mp3														{}	{}					{}	{}		{}		
10601111	2103001	2	{}		100	1	「我不是这个意思……我……」	1	{}			{}	{}				10601112					id_pose_1						{}		1								1	{}	1.2	1								3	{}	1.2									1		{}																	{}	{}					{}	{}		{}		
10601112	2103001	2	{}		100	四糸奈	『打蛋器拿回来了……怎么……怎么会开始脱衣服了？我们的牛奶不够用吗？』	1	{}			{}	{}				10601113		10303			id1_tuzi					2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601113	2103001	2	{}		100		四糸乃低着头，递出打蛋器。	1	{}			{}	{}				10601114		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601114	2103001	2	{}		100	1	「不是这样的，四糸奈你别……」	1	{}			{}	{}				10601115		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601115	2103001	2	{}		100	夜刀神十香	「打蛋器给我，谢谢！」	1	{}			{}	{}				10601116		1								2	{}	1.2	1			id_pose_8		id_look_11			1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/shixiang/TOUKA_S_09.mp3								1						{}	{}					{}	{}		{}		
10601116	2103001	2	{}		100		十香抢过打蛋器，开始认真处理蛋液。	1	{}			{}	{}				10601117		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601117	2103001	2	{}		100	鸢一折纸	「第一批实验用面团已经发酵好，3分12秒以后从烤箱内取出。」	1	{}			{}	{}				10601118		1			id_pose_1					2	{}	1.2	1								1	{}	1.2	1			id_pose_4		id_look_3			3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601118	2103001	2	{}		100	四糸奈	『真是期待呢。』	1	{}			{}	{}				10701101-10701201-10701301	5	1			id1_tuzi					2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601202	2103001	2	{}		100	夜刀神十香	「哎？不用打蛋器要怎么做？」	1	{}			{}	{}				10601203		1								2	{}	1.2	1			id_pose_8		id_look_3			1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/shixiang/TOUKA_S_11.mp3								1						{}	{}					{}	{}		{}		
10601203	2103001	2	{}		100	1	「直接用筷子就可以了，交给我吧。」	1	{}			{}	{}				10601204		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601204	2103001	2	{}		100	鸢一折纸	「不要勉强，我们需要至少22个鸡蛋。」	1	{}			{}	{}				10601205		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601205	2103001	2	{}		100	1	「没关系，你们先看看面团发酵情况吧，鸡蛋交给我。」	1	{}			{}	{}				10601206		1			id_pose_1					2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601206	2103001	2	{}		100	四糸奈	『看起来挺熟练的嘛。』	1	{}			{}	{}				10601207		1			id1_tuzi					2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601207	2103001	2	{}		100	1	「啊……这点基本技能，我还是有的。」	1	{}			{}	{}				10601208		1			id_pose_1					2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601208	2103001	2	{}		100	四糸奈	『雄性生物的右手力量果然不可小觑。』	1	{}			{}	{}				10601209		1			id1_tuzi					2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINON_S_14.mp3								1						{}	{}					{}	{}		{}		
10601209	2103001	2	{}		100	1	「这……真的是夸奖么？」	1	{}			{}	{}				10601210		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601210	2103001	2	{}		100	四糸乃	「真……真的非常厉害。」	1	{}			{}	{}				10601211		1			id_pose_4		id_look_1	103_eff	id_sun	2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}			sound/role/sisinai/YOSHINO_S_07.mp3								1						{}	{}					{}	{}		{}		
10601211	2103001	2	{}		100	1	「我是四糸乃的英雄嘛，这点小事不能解决，怎么能算是英雄呢？」	1	{}			{}	{}				10601212		1								2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601212	2103001	2	{}		100		四糸乃红着脸低下头。	1	{}			{}	{}				10601213		1			id_pose_1					2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
10601213	2103001	2	{}		100	四糸奈	『万能的英雄，除了拯救世界，还要拯救打蛋器哈哈哈哈。』	1	{}			{}	{}				10702101-10702201	5	1			id1_tuzi					2	{}	1.2	1								1	{}	1.2	1								3	{}	1.2									1		{}											1						{}	{}					{}	{}		{}		
